;DENV46/1;DENV46/182;DENV73/1;DENV73/182
y18944;0.26105;0.38657;0.25284;0.38657
y18945;0.23859;0.32378;0.27778;0.32378
y18946;0.25155;0.41463;0.25222;0.41463
y18947;0.27529;0.34842;0.41106;0.34842
y18948;0.20682;0.29725;0.23855;0.29725
y18949;0.24169;0.26133;0.34472;0.26133
y18950;0.30697;0.42741;0.25641;0.42741
y18951;0.26534;0.45585;0.32545;0.45585
y18952;0.25222;0.52681;0.23537;0.52681
y18953;0.24576;0.23350;0.23694;0.23350
y18954;0.25245;0.52723;0.22831;0.52723
y18955;0.23649;0.48329;0.22787;0.48329
y18956;0.25876;0.30551;0.23954;0.30551
y18957;0.22981;0.32921;0.24446;0.32921
y18958;0.24834;0.28051;0.21143;0.28051
y18959;0.28013;0.25447;0.24563;0.25447
y18960;0.17630;0.17966;0.20027;0.17966
y18961;0.25535;0.20746;0.21888;0.20746
y18962;0.23505;0.64776;0.25808;0.64776
y18963;0.27226;0.42777;0.32500;0.42777
y18964;0.29888;0.33543;0.20838;0.33543
y18965;0.29322;0.46503;0.22993;0.46503
y18966;0.19912;0.26787;0.27228;0.26787
y18967;0.24540;0.44097;0.27244;0.44097
y18968;0.28928;0.41810;0.27231;0.41810
y18969;0.26659;0.29560;0.18768;0.29560
y18970;0.23644;0.23295;0.19070;0.23295
y18971;0.20430;0.38958;0.29872;0.38958
y18972;0.22170;0.33459;0.17297;0.33459
y18973;0.27096;0.24632;0.29232;0.24632
y18974;0.21908;0.29954;0.25067;0.29954
y18975;0.21033;0.46578;0.19219;0.46578
y18976;0.22630;0.30580;0.27944;0.30580
y18977;0.22243;0.46188;0.19588;0.46188
y18978;0.20948;0.34542;0.30518;0.34542
y18979;0.21160;0.33976;0.20251;0.33976
y18980;0.28266;0.37687;0.20956;0.37687
y18981;0.25398;0.40245;0.24739;0.40245
y18982;0.22160;0.39678;0.19604;0.39678
y18983;0.41057;0.44932;0.33050;0.44932
y18984;0.35972;0.47627;0.35059;0.47627
y18985;0.24317;0.31756;0.20751;0.31756
y18986;0.30511;0.42717;0.23669;0.42717
y18987;0.20502;0.22810;0.27826;0.22810
y18988;0.23311;0.34484;0.22729;0.34484
y18989;0.13628;0.15565;0.14113;0.15565
y18990;0.30362;0.37063;0.22790;0.37063
y18991;0.26951;0.31197;0.20206;0.31197
y18992;0.26997;0.46051;0.21539;0.46051
y18993;0.24377;0.40045;0.28196;0.40045
y18994;0.21318;0.17696;0.17252;0.17696
y18995;0.12952;0.21039;0.12738;0.21039
y18996;0.21013;0.28723;0.25398;0.28723
y18997;0.25292;0.23788;0.27476;0.23788
y18998;0.21866;0.44195;0.27765;0.44195
y18999;0.22090;0.25594;0.20579;0.25594
y19000;0.28298;0.42515;0.35598;0.42515
y19001;0.29916;0.48672;0.25177;0.48672
y19002;0.26498;0.41003;0.23381;0.41003
y19003;0.24959;0.32622;0.24517;0.32622
y19004;0.23885;0.38937;0.22018;0.38937
y19005;0.23103;0.26143;0.21750;0.26143
y19006;0.21028;0.28753;0.26437;0.28753
y19007;0.24406;0.33562;0.28915;0.33562
y19008;0.30251;0.33310;0.22900;0.33310
y19009;0.25172;0.34173;0.21511;0.34173
y19010;0.19845;0.21518;0.24318;0.21518
y19011;0.41126;0.44294;0.32070;0.44294
y19012;0.25618;0.31002;0.29007;0.31002
y19013;0.23489;0.23399;0.27390;0.23399
y19014;0.25691;0.38751;0.22739;0.38751
y19015;0.28066;0.43812;0.30175;0.43812
y19016;0.21907;0.38003;0.20613;0.38003
y19017;0.24028;0.37238;0.24503;0.37238
y19018;0.38341;0.44437;0.34114;0.44437
y19019;0.27082;0.23326;0.20445;0.23326
y19020;0.22027;0.58059;0.18251;0.58059
y19021;0.25381;0.30133;0.25006;0.30133
y19022;0.25753;0.48166;0.22879;0.48166
y19023;0.23088;0.47026;0.27652;0.47026
y19024;0.21588;0.33698;0.24652;0.33698
y19025;0.23582;0.46649;0.21229;0.46649
y19026;0.19617;0.46644;0.26555;0.46644
y19027;0.21861;0.33894;0.22461;0.33894
y19028;0.23784;0.40214;0.26077;0.40214
y19029;0.26553;0.38497;0.22904;0.38497
y19030;0.23978;0.27934;0.22809;0.27934
y19031;0.25635;0.51673;0.21255;0.51673
y19032;0.37172;0.53222;0.40305;0.53222
y19033;0.32022;0.34924;0.29341;0.34924
y19034;0.25889;0.27571;0.25513;0.27571
y19035;0.34791;0.50275;0.20068;0.50275
y19036;0.38992;0.54893;0.40060;0.54893
y19037;0.28116;0.36016;0.24307;0.36016
y19038;0.24511;0.45586;0.29095;0.45586
y19039;0.25852;0.25433;0.23636;0.25433
y19040;0.21525;0.20937;0.23040;0.20937
y19041;0.22429;0.24994;0.27118;0.24994
y19042;0.20988;0.34882;0.21441;0.34882
y19043;0.26178;0.21725;0.20591;0.21725
y19044;0.19551;0.18557;0.20023;0.18557
y19045;0.36957;0.41287;0.33869;0.41287
y19046;0.24503;0.26536;0.25890;0.26536
y19047;0.27097;0.20217;0.30273;0.20217
y19048;0.39947;0.39848;0.38399;0.39848
y19049;0.23700;0.52198;0.22817;0.52198
y19050;0.26006;0.28824;0.23026;0.28824
y19051;0.23414;0.54094;0.27960;0.54094
y19052;0.22404;0.27367;0.24577;0.27367
y19053;0.22613;0.46303;0.20368;0.46303
y19054;0.25239;0.23035;0.20165;0.23035
y19055;0.23732;0.28868;0.23804;0.28868
y19056;0.24775;0.23754;0.26248;0.23754
y19057;0.22939;0.26456;0.22950;0.26456
y19058;0.24704;0.31391;0.25534;0.31391
y19059;0.16705;0.17787;0.21302;0.17787
y19060;0.36511;0.43753;0.37274;0.43753
y19061;0.23747;0.32291;0.35210;0.32291
y19062;0.23976;0.31421;0.30041;0.31421
y19063;0.23779;0.31223;0.23297;0.31223
y19064;0.25512;0.46403;0.21696;0.46403
y19065;0.34612;0.33544;0.33666;0.33544
y19066;0.24444;0.51589;0.26835;0.51589
y19067;0.19604;0.24558;0.22114;0.24558
y19068;0.27121;0.27872;0.22903;0.27872
y19069;0.29442;0.31511;0.27948;0.31511
y19070;0.22980;0.30005;0.21237;0.30005
y19071;0.24555;0.20480;0.29583;0.20480
y19072;0.17243;0.18108;0.19460;0.18108
y19073;0.22827;0.29757;0.27917;0.29757
y19074;0.27077;0.37612;0.25219;0.37612
y19075;0.29448;0.28311;0.26267;0.28311
y19076;0.29630;0.36013;0.19062;0.36013
y19077;0.20824;0.49454;0.23706;0.49454
y19078;0.28208;0.44360;0.40061;0.44360
y19079;0.25294;0.35176;0.27764;0.35176
y19080;0.28136;0.43417;0.24026;0.43417
y19081;0.23193;0.30736;0.21173;0.30736
y19082;0.27296;0.49866;0.27636;0.49866
y19083;0.26176;0.51886;0.24106;0.51886
y19084;0.25167;0.25844;0.27062;0.25844
y19085;0.22359;0.52747;0.23304;0.52747
y19086;0.29839;0.28537;0.24920;0.28537
y19087;0.27812;0.41315;0.23627;0.41315
y19088;0.24042;0.48897;0.25122;0.48897
y19089;0.30955;0.45254;0.28241;0.45254
y19090;0.25644;0.53468;0.27987;0.53468
y19091;0.30628;0.35447;0.33737;0.35447
y19092;0.26176;0.21653;0.22046;0.21653
y19093;0.19750;0.40641;0.19646;0.40641
y19094;0.23241;0.38933;0.20397;0.38933
y19095;0.22010;0.25400;0.18459;0.25400
y19096;0.23348;0.30239;0.25865;0.30239
y19097;0.19514;0.25825;0.23844;0.25825
y19098;0.33501;0.31887;0.21973;0.31887
y19099;0.24825;0.43169;0.22163;0.43169
y19100;0.22790;0.27830;0.19259;0.27830
y19101;0.28614;0.32669;0.23005;0.32669
y19102;0.26142;0.30836;0.25126;0.30836
y19103;0.23034;0.38223;0.21554;0.38223
y19104;0.24574;0.23892;0.23716;0.23892
y19105;0.27159;0.27293;0.33342;0.27293
y19106;0.22283;0.48989;0.28178;0.48989
y19107;0.27346;0.34772;0.24573;0.34772
y19108;0.21081;0.23806;0.22097;0.23806
y19109;0.21362;0.22643;0.24294;0.22643
y19110;0.23807;0.45653;0.29175;0.45653
y19111;0.29999;0.34877;0.20266;0.34877
y19112;0.20675;0.43900;0.31307;0.43900
y19113;0.23642;0.34611;0.24836;0.34611
y19114;0.25988;0.30303;0.25683;0.30303
y19115;0.24455;0.30637;0.25128;0.30637
y19116;0.26041;0.20134;0.21188;0.20134
y19117;0.27044;0.28306;0.24581;0.28306
y19118;0.22762;0.33418;0.31456;0.33418
y19119;0.19767;0.33979;0.30743;0.33979
y19120;0.23996;0.29864;0.26419;0.29864
y19121;0.23181;0.27438;0.26545;0.27438
y19122;0.25298;0.47697;0.23586;0.47697
y19123;0.26566;0.29861;0.32590;0.29861
y19124;0.23322;0.43678;0.24399;0.43678
y19125;0.25345;0.25223;0.18988;0.25223
y19126;0.29069;0.49558;0.24267;0.49558
y19127;0.19343;0.22434;0.22336;0.22434
y19128;0.33522;0.47724;0.23092;0.47724
y19129;0.27347;0.49780;0.27679;0.49780
y19130;0.22487;0.29817;0.22404;0.29817
y19131;0.22012;0.53724;0.18284;0.53724
y19132;0.22869;0.24801;0.25324;0.24801
y19133;0.39890;0.38955;0.28764;0.38955
y19134;0.24232;0.30685;0.19538;0.30685
y19135;0.22806;0.29697;0.23367;0.29697
y19136;0.20908;0.37332;0.22338;0.37332
y19137;0.25592;0.48037;0.25635;0.48037
y19138;0.26779;0.34491;0.23927;0.34491
y19139;0.25387;0.22971;0.21974;0.22971
y19140;0.20919;0.40780;0.24789;0.40780
y19141;0.30609;0.40908;0.24025;0.40908
y19142;0.27672;0.34226;0.24851;0.34226
y19143;0.21452;0.34532;0.23260;0.34532
y19144;0.24905;0.45650;0.23297;0.45650
y19145;0.29058;0.52759;0.42602;0.52759
y19146;0.21849;0.24344;0.19858;0.24344
y19147;0.38329;0.40538;0.29518;0.40538
y19148;0.23905;0.32850;0.27612;0.32850
y19149;0.20368;0.14311;0.18906;0.14311
y19150;0.21096;0.13902;0.17025;0.13902
y19151;0.18112;0.18545;0.20098;0.18545
y19152;0.30390;0.47244;0.23513;0.47244
y19153;0.23401;0.47890;0.26903;0.47890
y19154;0.22681;0.27481;0.23978;0.27481
y19155;0.23333;0.35705;0.25503;0.35705
y19156;0.24923;0.35326;0.26910;0.35326
y19157;0.30095;0.32053;0.20875;0.32053
y19158;0.31149;0.28424;0.26105;0.28424
y19159;0.18816;0.23340;0.28438;0.23340
y19160;0.26756;0.37489;0.23361;0.37489
y19161;0.23942;0.31500;0.23196;0.31500
y19162;0.24393;0.22692;0.27469;0.22692
y19163;0.32823;0.34204;0.34343;0.34204
y19164;0.25570;0.28994;0.23591;0.28994
y19165;0.32901;0.34002;0.39055;0.34002
y19166;0.25427;0.48296;0.23234;0.48296
y19167;0.27611;0.32818;0.28350;0.32818
y19168;0.25096;0.25473;0.23928;0.25473
y19169;0.23192;0.46431;0.22139;0.46431
y19170;0.26615;0.42169;0.26466;0.42169
y19171;0.25868;0.42899;0.23315;0.42899
y19172;0.22347;0.26766;0.26291;0.26766
y19173;0.21627;0.29302;0.17645;0.29302
y19174;0.27094;0.34146;0.25461;0.34146
y19175;0.25537;0.45678;0.22255;0.45678
y19176;0.23268;0.54763;0.21832;0.54763
y19177;0.25158;0.29016;0.24439;0.29016
y19178;0.27106;0.38487;0.25124;0.38487
y19179;0.23299;0.33244;0.25879;0.33244
y19180;0.36406;0.29627;0.25172;0.29627
y19181;0.27981;0.24691;0.26562;0.24691
y19182;0.26466;0.32218;0.24469;0.32218
y19183;0.20839;0.28530;0.23109;0.28530
y19184;0.27994;0.23305;0.28559;0.23305
y19185;0.22288;0.34469;0.29808;0.34469
y19186;0.21939;0.24736;0.27747;0.24736
y19187;0.26880;0.47640;0.29459;0.47640
y19188;0.15746;0.15009;0.19774;0.15009
y19189;0.23340;0.34753;0.25607;0.34753
y19190;0.22773;0.23578;0.21470;0.23578
y19191;0.37014;0.36189;0.30741;0.36189
y19192;0.24847;0.35342;0.32690;0.35342
y19193;0.19850;0.30039;0.33169;0.30039
y19194;0.23990;0.31668;0.28478;0.31668
y19195;0.25203;0.39080;0.26936;0.39080
y19196;0.20865;0.27927;0.26180;0.27927
y19197;0.26982;0.40160;0.29840;0.40160
y19198;0.23136;0.35528;0.26811;0.35528
y19199;0.17555;0.18272;0.14624;0.18272
y19200;0.25902;0.34029;0.20388;0.34029
y19201;0.21390;0.36018;0.30673;0.36018
y19202;0.22880;0.36894;0.26598;0.36894
y19203;0.31773;0.33818;0.26549;0.33818
y19204;0.23073;0.32088;0.27084;0.32088
y19205;0.31862;0.44187;0.25837;0.44187
y19206;0.26470;0.45719;0.29338;0.45719
y19207;0.14237;0.11472;0.12691;0.11472
y19208;0.35840;0.34821;0.28059;0.34821
y19209;0.29339;0.30837;0.24461;0.30837
y19210;0.26295;0.35970;0.24498;0.35970
y19211;0.25599;0.31894;0.23250;0.31894
y19212;0.39772;0.49248;0.40454;0.49248
y19213;0.22867;0.23902;0.20364;0.23902
y19214;0.22877;0.22469;0.20790;0.22469
y19215;0.21654;0.24241;0.21003;0.24241
y19216;0.21843;0.29347;0.28118;0.29347
y19217;0.24022;0.41974;0.24343;0.41974
y19218;0.29823;0.27348;0.19704;0.27348
y19219;0.26863;0.35953;0.23323;0.35953
y19220;0.20938;0.25091;0.27443;0.25091
y19221;0.23035;0.31252;0.28032;0.31252
y19222;0.30053;0.45789;0.23265;0.45789
y19223;0.42138;0.43492;0.40913;0.43492
y19224;0.25444;0.50757;0.19812;0.50757
y19225;0.33924;0.55190;0.35775;0.55190
y19226;0.24374;0.38018;0.23644;0.38018
y19227;0.24167;0.28815;0.23983;0.28815
y19228;0.23784;0.35302;0.26791;0.35302
y19229;0.23899;0.51805;0.26313;0.51805
y19230;0.28031;0.28272;0.22742;0.28272
y19231;0.25601;0.38281;0.21451;0.38281
y19232;0.25458;0.52918;0.24000;0.52918
y19233;0.24142;0.50684;0.25811;0.50684
y19234;0.29031;0.42870;0.28253;0.42870
y19235;0.24800;0.42515;0.27794;0.42515
y19236;0.28132;0.44714;0.40074;0.44714
y19237;0.26407;0.21988;0.26478;0.21988
y19238;0.22826;0.60221;0.19618;0.60221
y19239;0.21504;0.38064;0.24015;0.38064
y19240;0.18293;0.33627;0.23619;0.33627
y19241;0.26019;0.39049;0.25462;0.39049
y19242;0.26744;0.29887;0.23146;0.29887
y19243;0.23616;0.51405;0.25561;0.51405
y19244;0.28619;0.54805;0.25735;0.54805
y19245;0.35633;0.41060;0.25823;0.41060
y19246;0.29340;0.51140;0.21071;0.51140
y19247;0.24915;0.30490;0.23963;0.30490
y19248;0.20828;0.27550;0.22842;0.27550
y19249;0.22022;0.34216;0.26563;0.34216
y19250;0.26173;0.46041;0.30496;0.46041
y19251;0.24835;0.29587;0.29050;0.29587
y19252;0.22961;0.39840;0.28885;0.39840
y19253;0.27732;0.30288;0.21327;0.30288
y19254;0.20344;0.32129;0.22791;0.32129
y19255;0.26992;0.31906;0.29312;0.31906
y19256;0.24208;0.35307;0.30038;0.35307
y19257;0.21041;0.26961;0.21736;0.26961
y19258;0.23614;0.27021;0.23620;0.27021
y19259;0.22012;0.33056;0.21910;0.33056
y19260;0.34975;0.33889;0.24248;0.33889
y19261;0.25509;0.47690;0.23414;0.47690
y19262;0.21630;0.20958;0.18809;0.20958
y19263;0.28484;0.49878;0.23855;0.49878
y19264;0.27952;0.45934;0.27237;0.45934
y19265;0.36263;0.42366;0.33780;0.42366
y19266;0.24088;0.33710;0.28165;0.33710
y19267;0.24298;0.27244;0.21941;0.27244
y19268;0.22343;0.30874;0.32940;0.30874
y19269;0.32952;0.38393;0.35843;0.38393
y19270;0.24058;0.53945;0.27400;0.53945
y19271;0.30696;0.32982;0.25759;0.32982
y19272;0.35543;0.53481;0.37633;0.53481
y19273;0.34337;0.37145;0.27232;0.37145
y19274;0.21927;0.28260;0.25427;0.28260
y19275;0.25228;0.30257;0.26944;0.30257
y19276;0.25533;0.30473;0.23253;0.30473
y19277;0.24063;0.49591;0.24760;0.49591
y19278;0.18924;0.16104;0.20273;0.16104
y19279;0.22096;0.30298;0.23818;0.30298
y19280;0.26966;0.35444;0.31289;0.35444
y19281;0.23236;0.53499;0.22576;0.53499
y19282;0.26512;0.44795;0.24742;0.44795
y19283;0.22147;0.30459;0.26213;0.30459
y19284;0.25095;0.42215;0.27833;0.42215
y19285;0.28549;0.36901;0.25988;0.36901
y19286;0.20503;0.25921;0.27199;0.25921
y19287;0.21840;0.53485;0.22981;0.53485
y19288;0.28193;0.29955;0.26561;0.29955
y19289;0.29521;0.37339;0.28797;0.37339
y19290;0.23698;0.48395;0.31107;0.48395
y19291;0.27120;0.33259;0.21523;0.33259
y19292;0.23868;0.39578;0.19652;0.39578
y19293;0.22681;0.54632;0.22026;0.54632
y19294;0.32800;0.42574;0.31945;0.42574
y19295;0.24153;0.32724;0.21851;0.32724
y19296;0.19868;0.37111;0.22492;0.37111
y19297;0.24912;0.46333;0.24718;0.46333
y19298;0.24167;0.28888;0.22032;0.28888
y19299;0.26734;0.26213;0.22673;0.26213
y19300;0.21048;0.27501;0.24938;0.27501
y19301;0.25565;0.27781;0.23220;0.27781
y19302;0.24194;0.21231;0.25480;0.21231
y19303;0.18802;0.40559;0.25694;0.40559
y19304;0.25191;0.51569;0.23820;0.51569
y19305;0.40641;0.45166;0.35078;0.45166
y19306;0.24148;0.40137;0.27011;0.40137
y19307;0.24707;0.26636;0.22906;0.26636
y19308;0.22664;0.21695;0.21119;0.21695
y19309;0.23945;0.36960;0.19805;0.36960
y19310;0.22691;0.23495;0.33274;0.23495
y19311;0.20905;0.32140;0.24610;0.32140
y19312;0.22481;0.26485;0.24533;0.26485
y19313;0.21663;0.43279;0.25269;0.43279
y19314;0.26389;0.52260;0.25675;0.52260
y19315;0.17226;0.17363;0.19890;0.17363
y19316;0.21558;0.29465;0.25157;0.29465
y19317;0.22133;0.39223;0.27448;0.39223
y19318;0.20524;0.21468;0.23484;0.21468
y19319;0.18342;0.40019;0.21293;0.40019
y19320;0.21689;0.26377;0.23544;0.26377
y19321;0.18489;0.39963;0.23534;0.39963
y19322;0.26394;0.52828;0.19869;0.52828
y19323;0.27523;0.35715;0.25604;0.35715
y19324;0.21220;0.49782;0.23221;0.49782
y19325;0.21212;0.23773;0.18486;0.23773
y19326;0.22105;0.35995;0.31262;0.35995
y19327;0.24398;0.45495;0.20023;0.45495
y19328;0.17907;0.38572;0.18556;0.38572
y19329;0.22183;0.37289;0.23048;0.37289
y19330;0.22862;0.56610;0.26954;0.56610
y19331;0.29946;0.38913;0.24523;0.38913
y19332;0.35152;0.53036;0.40196;0.53036
y19333;0.28943;0.30355;0.24213;0.30355
y19334;0.24758;0.27950;0.21449;0.27950
y19335;0.25183;0.46851;0.24565;0.46851
y19336;0.23551;0.47258;0.19732;0.47258
y19337;0.25104;0.35625;0.24788;0.35625
y19338;0.24711;0.32262;0.28885;0.32262
y19339;0.24391;0.26321;0.22780;0.26321
y19340;0.24700;0.46748;0.25902;0.46748
y19341;0.24101;0.21892;0.23041;0.21892
y19342;0.24884;0.38051;0.21522;0.38051
y19343;0.22729;0.40575;0.27277;0.40575
y19344;0.23315;0.41321;0.26964;0.41321
y19345;0.14874;0.19757;0.15785;0.19757
y19346;0.21120;0.54887;0.20021;0.54887
y19347;0.25022;0.48940;0.25747;0.48940
y19348;0.34135;0.51697;0.38098;0.51697
y19349;0.25151;0.52301;0.23057;0.52301
y19350;0.23133;0.44307;0.20547;0.44307
y19351;0.26561;0.34893;0.24942;0.34893
y19352;0.33931;0.41578;0.34378;0.41578
y19353;0.24960;0.33226;0.27653;0.33226
y19354;0.38039;0.40221;0.45192;0.40221
y19355;0.24896;0.35004;0.20390;0.35004
y19356;0.26675;0.23907;0.26841;0.23907
